,Nuclide,G,X,AQ,B+,B-,IE,AE,A,AR,FF,N
353,Fm-256,12.437034104447061,0.00010725023894327825,0.0,0.0,6.3111537093,0.000341723778584,0.00010847373347958999,0.55974078,0.008890539749999999,178.7967802,7.3823937194
354,Fm-257,0.07400438559321004,0.07808644531837225,0.0,0.0,0.016433562975,0.11179909356958602,0.0188666583094558,6.5123751030140005,0.10302892415950002,0.40805645999999995,0.0161963571
355,Fr-212,1.038357305307,0.05537779494378701,0.0477796753,0.05043271613391,0.0,0.06556064178709341,0.013417523805980347,2.7207300881433905,0.0523558002908,0.0,0.0
356,Fr-219,0.003409336,0.00017003103351450268,0.0,0.0,0.0,0.0004116853440134295,2.7572797574305604e-05,7.3076468310000005,0.1360441972,0.0,0.0
357,Fr-220,0.003554254924,0.0069163622883708035,0.0,0.0,0.0013414182431,0.012221864106710471,0.002709926966835775,6.618650943328826,0.12264739297311661,0.0,0.0
358,Fr-221,0.026578959480000004,0.0028341379096302865,0.0,0.0,0.0,0.008323432163297149,0.0005846913585746821,6.303608377178265,0.11627087134066369,0.0,0.0
359,Fr-222,0.16875909264999997,0.011858560567301163,0.0,0.0,0.6240754167307969,0.08355402111358554,0.0068951467095,0.0,0.0,0.0,0.0
360,Fr-223,0.04807999967999999,0.010178492330364197,0.0,0.0,0.34787049359023875,0.028072807206806,0.006937537240071701,0.00032773020000000005,5.98983e-06,0.0,0.0
361,Fr-224,0.5428383881800003,0.009470311317456567,0.0,0.0,0.826116176645083,0.0449190522344262,0.00403416192949493,0.0,0.0,0.0,0.0
362,Fr-227,0.41686714089773025,0.03306420659798584,0.0,0.0,0.7102776442533649,0.07889564993939623,0.007495206916609,0.0,0.0,0.0,0.0
363,Ga-64,2.3745909218800008,9.148876339625698e-05,0.9978910200000001,1.7025284554039,0.0,0.00042222335102536616,0.00012353833309663607,0.0,0.0,0.0,0.0
364,Ga-65,0.2509305196499999,0.0018913377787692517,0.91215544,0.7909012039562121,0.0,0.02234393959815517,0.002565667373203638,0.0,0.0,0.0,0.0
365,Ga-66,1.9279423182087452,0.00164183770869447,0.56477764,0.9609702418312325,0.0,0.00018690894422159474,0.0022174613777059923,0.0,0.0,0.0,0.0
366,Ga-67,0.15462864624900002,0.004914076570249438,0.0,0.0,0.0,0.029696909466335138,0.006640252636287814,0.0,0.0,0.0,0.0
367,Ga-68,0.03961324460490599,0.00040725180810949525,0.90867042,0.737383396066126,0.0,9.792370919689976e-06,0.0005499357464211314,0.0,0.0,0.0,0.0
368,Ga-70,0.0072719947994,1.647770593866158e-05,0.0,0.0,0.6439709417,9.419036208700879e-05,2.186629557935751e-05,0.0,0.0,0.0,0.0
369,Ga-72,2.7070616850191804,3.075459698553226e-05,0.0,0.0,0.5015607696949449,0.004372178561102938,3.317847872897061e-05,0.0,0.0,0.0,0.0
370,Ga-73,0.34648860598941195,0.005541794960634305,0.0,0.0,0.443721216073736,0.04950955285343761,0.0066647990051457605,0.0,0.0,0.0,0.0
371,Ga-74,3.1540098047040006,8.406500280709785e-06,0.0,0.0,0.993409771281245,0.0011257596457347743,9.070636853924981e-06,0.0,0.0,0.0,0.0
372,Gd-142,0.48869409568,0.017254945624065515,0.53721941,0.7290169040307519,0.0,0.0062476666163724555,0.0037760502523920127,0.0,0.0,0.0,0.0
373,Gd-143m,1.3743188660699999,0.034681518372637804,0.71208872,1.1978585825403498,0.0,0.07968365644671058,0.007871004646925608,0.0,0.0,0.0,0.0
374,Gd-144,0.4255356308300001,0.019091755806539195,0.463979313,0.5787767794303014,0.0,0.0028358527407887526,0.004211852155903388,0.0,0.0,0.0,0.0
375,Gd-145m,0.63054517212,0.005870107538843473,0.044968,0.08191392,0.0,0.10476461453713501,0.006025951968495111,0.0,0.0,0.0,0.0
376,Gd-145,2.0706995650000013,0.023388158207643412,0.329495355,0.3374771847988885,0.0,0.003025489920661725,0.0051194119127697755,0.0,0.0,0.0,0.0
377,Gd-146,0.17186732333,0.08076153578495689,0.0,0.0,0.0,0.10960905647515876,0.01774859739543235,0.0,0.0,0.0,0.0
378,Gd-147,1.361134965216,0.04080124134480812,0.00108862418,0.00046645004349999,0.0,0.052175915660309484,0.00901841762842443,0.0,0.0,0.0,0.0
379,Gd-148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18277,0.0884678,0.0,0.0
380,Gd-149,0.4823558004059121,0.046846707625676186,3.47466203e-05,5.0009900683999995e-06,0.0,0.05823339335497183,0.010352469263217576,0.0,0.0,0.0,0.0
381,Gd-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73405,0.0749541,0.0,0.0
382,Gd-151,0.03372593245623999,0.03705019500576143,0.0,0.0,0.0,0.026643648200629144,0.012733725277458,2.58239e-08,7.03147e-10,0.0,0.0
383,Gd-152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14655,0.0580525,0.0,0.0
384,Gd-153,0.05209582374727104,0.05357230229921837,0.0,0.0,0.0,0.03181194952870585,0.011952639703771478,0.0,0.0,0.0,0.0
385,Gd-159,0.045032712799974006,0.008851629994444927,0.0,0.0,0.3037928677802779,0.003907464428919778,0.00188593567815853,0.0,0.0,0.0,0.0
386,Gd-162,0.41617864560000006,0.0008402443330022241,0.0,0.0,0.31967783499999997,0.016499571112366745,0.0024916924864068,0.0,0.0,0.0,0.0
387,Ge-66,0.43366331603700004,0.004634770504190942,0.23973360600000002,0.08051584999042424,0.0,0.012274496908386093,0.00556764691303508,0.0,0.0,0.0,0.0
388,Ge-67,0.47475854460999994,0.0003607013092677618,0.95029648,1.1658726035435432,0.0,0.002507517530654662,0.00043299851377567747,0.0,0.0,0.0,0.0
389,Ge-68,0.0,0.004109595992470141,0.0,0.0,0.0,0.0,0.004955730271416825,0.0,0.0,0.0,0.0
390,Ge-69,0.70663454424,0.0032144755899463353,0.240646252,0.11619271782261893,0.0,0.0002544261908425898,0.0038605330352670325,0.0,0.0,0.0,0.0
391,Ge-71,0.0,0.004168174385171252,0.0,0.0,0.0,0.0,0.005013357249452704,0.0,0.0,0.0,0.0
392,Ge-75,0.035236346184,7.753648098728955e-06,0.0,0.0,0.4202997987418164,0.00028180670036990634,7.5441318684249694e-06,0.0,0.0,0.0,0.0
393,Ge-77,1.0784680847402,0.00018302354196591815,0.0,0.0,0.6418905817879332,0.007277176026398831,0.000178323965419661,0.0,0.0,0.0,0.0
394,Ge-78,0.278058048,1.9918240926190827e-05,0.0,0.0,0.22626396,0.0009818706357479102,1.9361746521502e-05,0.0,0.0,0.0,0.0
395,H-3,0.0,0.0,0.0,0.0,0.00567977,0.0,0.0,0.0,0.0,0.0,0.0
396,Hf-167,0.19864812,0.030109930633174988,0.38836000000000004,0.4838871,0.0,0.0055930432575731,0.00567831091130853,0.0,0.0,0.0,0.0
397,Hf-169,0.4563027,0.0459522636613495,0.139363497,0.1133253022,0.0,0.00889444173333168,0.00867523122628112,0.0,0.0,0.0,0.0
398,Hf-170,0.37690869143173483,0.06336373330951327,0.0,0.0,0.0,0.051774779953783864,0.0169324751823814,0.0,0.0,0.0,0.0
399,Hf-172,0.035109617879,0.07105396444502991,0.0,0.0,0.0,0.06064969960300158,0.022193245649461995,0.0,0.0,0.0,0.0
400,Hf-173,0.33368385443877474,0.06319306895176341,0.000124000793,2.23142448945e-05,0.0,0.039156677125301534,0.0131797707738547,0.0,0.0,0.0,0.0
401,Hf-174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43741,0.0573881,0.0,0.0
402,Hf-175,0.30010453703999995,0.05326895501895875,0.0,0.0,0.0,0.03453676972054796,0.01049219812313969,0.0,0.0,0.0,0.0
403,Hf-177m,2.159812052714072,0.12654588948768414,0.0,0.0,0.0,0.47660783490741254,0.031170484818135998,0.0,0.0,0.0,0.0
404,Hf-178m,2.1887094723580396,0.049604065405874774,0.0,0.0,0.0,0.192999820723807,0.018326647837589003,0.0,0.0,0.0,0.0
405,Hf-179m,0.8511017777522001,0.06959344185585598,0.0,0.0,0.0,0.170678066259074,0.01901563859121,0.0,0.0,0.0,0.0
406,Hf-180m,0.9660272658950001,0.022371298263813597,0.0,0.0,0.0001682124780311,0.1337197171610305,0.009856085757378761,0.0,0.0,0.0,0.0
407,Hf-181,0.51215245301803,0.020272755960054074,0.0,0.0,0.12084820243838676,0.07889064886782453,0.005491181783885201,0.0,0.0,0.0,0.0
408,Hf-182,0.230646272,0.00907409913961627,0.0,0.0,0.0302294,0.031144923176656802,0.0018733656523295002,0.0,0.0,0.0,0.0
409,Hf-182m,0.8638055292381902,0.049669649628079904,0.0,0.0,0.09585663033769999,0.1352466879532238,0.012964742229063202,0.0,0.0,0.0,0.0
410,Hf-183,0.7581020919059996,0.01681662714121848,0.0,0.0,0.42692578459899755,0.017834886374916977,0.0030612005615790008,0.0,0.0,0.0,0.0
411,Hf-184,0.215089935,0.023582673763324565,0.0,0.0,0.31095627,0.14618633880588855,0.0215437429232068,0.0,0.0,0.0,0.0
412,Hg-190,0.126982384,0.0746676270532554,0.000171508463,3.3515008808000004e-05,0.0,0.03632661113438373,0.017520165677656997,0.0,0.0,0.0,0.0
413,Hg-191m,1.3784142801527557,0.07945183608846734,0.031636316600000006,0.024290416426193402,0.0,0.0954903709319108,0.018037080088586,0.0,0.0,0.0,0.0
414,Hg-192,0.19439160977499995,0.08050470447838172,0.0,0.0,0.0,0.04505829099525379,0.018536850616504,0.0,0.0,0.0,0.0
415,Hg-193,0.7566923360232,0.07266766781953105,0.0083501488,0.0042114143911902,0.0,0.053859857428903736,0.015941204658619996,0.0,0.0,0.0,0.0
416,Hg-193m,0.9617686994009851,0.056751289902050625,0.0054139939000000005,0.0028303666591195003,0.0,0.03330905892412137,0.010816792390011156,0.0,0.0,0.0,0.0
417,Hg-194,0.0,0.0027143393615407583,0.0,0.0,0.0,0.0,0.007847252676640201,0.0,0.0,0.0,0.0
418,Hg-195,0.13803340715910795,0.062136858247621565,0.00063417144,0.000152061452212,0.0,0.04865487859221732,0.016232696411596997,0.0,0.0,0.0,0.0
419,Hg-195m,0.16052907647552758,0.04408091724563439,0.000120768207,2.4002132773e-05,0.0,0.12591048970511165,0.02204519413441451,0.0,0.0,0.0,0.0
420,Hg-197,0.0157796947154,0.05820825551420603,0.0,0.0,0.0,0.05414527547323281,0.016101071668335996,0.0,0.0,0.0,0.0
421,Hg-197m,0.06288846422105,0.034860846885082904,0.0,0.0,0.0,0.20354130456860559,0.013504007845820653,0.0,0.0,0.0,0.0
422,Hg-199m,0.1343604232324506,0.049261842247183454,0.0,0.0,0.0,0.3368926053996993,0.0118098603553627,0.0,0.0,0.0,0.0
423,Hg-203,0.22743387619999997,0.010611498179934677,0.0,0.0,0.0578008651129104,0.03935944849438,0.0017994921465169786,0.0,0.0,0.0,0.0
424,Hg-205,0.004798191948,0.0005435045824810681,0.0,0.0,0.5374796549695335,0.0014332869798629473,9.673398331968345e-05,0.0,0.0,0.0,0.0
425,Hg-206,0.11364237299999999,0.007903112255105304,0.0,0.0,0.3899668632523,0.029872053139194995,0.0012572534675641587,0.0,0.0,0.0,0.0
426,Hg-207,2.6422603536000002,0.01910717403651845,0.0,0.0,0.6631982083755601,0.15991883258386771,0.0031142364497908394,0.0,0.0,0.0,0.0
427,Ho-150,1.0448127,0.007395415951420873,0.8321328400000001,1.9791970410900002,0.0,0.004989308202428514,0.0015258509393085782,0.0,0.0,0.0,0.0
428,Ho-153,0.5796962371050001,0.027476071985379002,0.420973042,0.5038890913317859,0.0,0.02899428947488477,0.005789024834471523,0.0019946865,5.3583660000000004e-05,0.0,0.0
429,Ho-153m,0.5305471894409999,0.03423971626034819,0.49700882,0.629134654306,0.0,0.05800383051891375,0.0080288559079535,0.00722322,0.00019403820000000002,0.0,0.0
430,Ho-154m,1.9856980416000007,0.027213801518728375,0.423795295,0.49111229995079997,0.0,0.04659178115683403,0.005648178275162099,3.72266e-05,9.93356e-07,0.0,0.0
431,Ho-154,1.2122561880759994,0.016585674830026303,0.6528944799999999,1.062543313037,0.0,0.02667539488492292,0.003447099715664323,0.0007476500000000001,1.995038e-05,0.0,0.0
432,Ho-155,0.37715662116219567,0.039103299179833684,0.197938405,0.166732447694863,0.0,0.039569826872331175,0.011266057552327999,0.0,0.0,0.0,0.0
433,Ho-156,1.6291381760816015,0.036063840258677975,0.441172361,0.5889803192326458,0.0,0.06825087765510578,0.008251571001135601,0.0,0.0,0.0,0.0
434,Ho-157,0.45723303335070886,0.07044355076967655,0.055820618,0.031515952149261,0.0,0.045562556539904396,0.015811159960261202,0.0,0.0,0.0,0.0
435,Ho-159,0.30899987980396326,0.07430138456548357,0.00242384163,0.0006002240334025728,0.0,0.04045189119064961,0.016540858618930204,0.0,0.0,0.0,0.0
436,Ho-160,1.6402041548700002,0.05000691459570187,0.00480863264,0.0015040456959325799,0.0,0.05637840945223722,0.012393561815347101,0.0,0.0,0.0,0.0
437,Ho-161,0.015521599154135,0.04268607995123884,0.0,0.0,0.0,0.020728357182429484,0.0128754619193577,0.0,0.0,0.0,0.0
438,Ho-162,0.081386061876,0.04368638271778869,0.038973970000000004,0.01879018228,0.0,0.03034827295155512,0.010708278307264701,0.0,0.0,0.0,0.0
439,Ho-162m,0.516074675193158,0.045193499454015275,0.000110326944,4.1042862180399995e-05,0.0,0.05740749698939644,0.016493472177897102,0.0,0.0,0.0,0.0
440,Ho-163,0.0,6.679491812941494e-05,0.0,0.0,0.0,0.0,0.00051817720548258,0.0,0.0,0.0,0.0
441,Ho-164,0.0034738841075999997,0.026262086711210025,0.0,0.0,0.12458676000000002,0.016036030464038044,0.006403204748639361,0.0,0.0,0.0,0.0
442,Ho-164m,0.00793574673802,0.03929991022293893,0.0,0.0,0.0,0.0741711632547246,0.01847009100486,0.0,0.0,0.0,0.0
443,Ho-166,0.024185366171999994,0.005888724280746783,0.0,0.0,0.6649928763570494,0.028395643401771618,0.0029497723763407,0.0,0.0,0.0,0.0
444,Ho-166m,1.604379535077803,0.020528077668269196,0.0,0.0,0.038843895077073996,0.10315035909069507,0.007738059598588301,0.0,0.0,0.0,0.0
445,Ho-167,0.35408477669719995,0.011983074905003782,0.0,0.0,0.19007711204131,0.039608090543529303,0.0032155093394595994,0.0,0.0,0.0,0.0
446,Ho-168,0.8681720087525997,0.00806634906345672,0.0,0.0,0.767748251980062,0.042245026037085964,0.0038419014061452,0.0,0.0,0.0,0.0
447,Ho-168m,2.3680121999999997e-05,0.007248377049982901,0.0,0.0,0.0,0.04584677252507,0.005917504721652899,0.0,0.0,0.0,0.0
448,Ho-170,1.6773018991199997,0.02680733807317037,0.0,0.0,0.7366084646436,0.09114148050180954,0.0088671399735618,0.0,0.0,0.0,0.0
449,I-118m,2.94135296316,0.005249680341292756,0.8046717,1.0917402542987,0.0,0.012210272804898538,0.0015194490511791963,0.0,0.0,0.0,0.0
450,I-118,1.08517873299,0.002105883453549036,0.9290337700000001,1.9601049994581998,0.0,0.003818954834692477,0.0006096184324215799,0.0,0.0,0.0,0.0
451,I-119,0.36037003785870014,0.0123176742417839,0.5383385,0.495452057146973,0.0,0.012615904612127516,0.003567789116237219,0.0,0.0,0.0,0.0
452,I-120,1.9569059257200005,0.006972683505644049,0.69720329,1.1627972889501332,0.0,0.0031864271137064244,0.002019919876063725,0.0,0.0,0.0,0.0
453,I-120m,2.8113186700000004,0.006975252631454625,0.70654437,0.89679942118,0.0,0.008152540833822091,0.0020196995655699774,0.0,0.0,0.0,0.0
454,I-121,0.2768070158441998,0.021175835838274898,0.101490221,0.045724574206374304,0.0,0.014631696151979335,0.0061365473457329674,0.0,0.0,0.0,0.0
455,I-122,0.1598316608880001,0.004774700778506015,0.79729797,1.10344828338643,0.0,0.0006953928992060894,0.0013823015660755008,0.0,0.0,0.0,0.0
456,I-123,0.14810669191251502,0.0249247491245957,0.0,0.0,0.0,0.020952290294818578,0.007233620214033284,0.0,0.0,0.0,0.0
457,I-124,0.8629561435626006,0.016643433255093973,0.233647085,0.18727073034457553,0.0,0.0021861059681111453,0.004833363840042425,0.0,0.0,0.0,0.0
458,I-125,0.00237087896,0.04046610267492083,0.0,0.0,0.0,0.007279517716288,0.011960074611986768,0.0,0.0,0.0,0.0
459,I-126,0.413759687798695,0.01130339695194169,0.0102884229,0.004718817989760001,0.14915977167000002,0.0034245476321897936,0.0032781000679794384,0.0,0.0,0.0,0.0
460,I-128,0.06607361498740029,0.001523034029433132,2.5384947e-05,2.7915741765e-06,0.7451484839994907,0.0007190519384146253,0.00044130513925606286,0.0,0.0,0.0,0.0
461,I-129,0.0029723078000000003,0.022204786466043114,0.0,0.0,0.0502689,0.008804014782714,0.005999618587387596,0.0,0.0,0.0,0.0
462,I-130m,0.10421449657546797,0.005448020756878948,0.0,0.0,0.14901372176810698,0.02529276204860633,0.0035174966398970483,0.0,0.0,0.0,0.0
463,I-130,2.1366736014096,0.0004965783576638432,0.0,0.0,0.2674174974542099,0.011096929546645836,0.0001341835754131815,0.0,0.0,0.0,0.0
464,I-131,0.381235844850922,0.0015218081670726415,0.0,0.0,0.181868137627027,0.009566867886582738,0.0004128623835915872,0.0,0.0,0.0,0.0
465,I-132,2.2641489088658977,0.00036204432517505534,0.0,0.0,0.48457187181010986,0.008329522916960739,9.762787119554959e-05,0.0,0.0,0.0,0.0
466,I-132m,0.33227891165199996,0.008066577352167455,0.0,0.0,0.06596204676893,0.08867467278545126,0.006773496851037836,0.0,0.0,0.0,0.0
467,I-133,0.6118087751813999,0.00019469485509147742,0.0,0.0,0.410022123905423,0.004081109735248051,5.26666673971992e-05,0.0,0.0,0.0,0.0
468,I-134m,0.265201739186,0.0235174198608866,0.0,0.0,0.022099228,0.0625427617575347,0.006671755866917198,0.0,0.0,0.0,0.0
469,I-134,2.5945541575793993,0.0007891628354043103,0.0,0.0,0.567823530222752,0.009550929108110763,0.00021307274933651699,0.0,0.0,0.0,0.0
470,I-135,1.5813193618347996,0.00016191374468865378,0.0,0.0,0.3434502100361634,0.003034594704851915,4.368062810544438e-05,0.0,0.0,0.0,0.0
471,In-103,1.8491929698500003,0.003044546809267938,0.90055574,1.5285480292894122,0.0,0.010827296724629148,0.001040336642762857,0.0,0.0,0.0,0.0
472,In-105,1.1743784417679997,0.006964967697419679,0.74940194,1.0176304863061931,0.0,0.015818611837685875,0.002381013163012691,0.0,0.0,0.0,0.0
473,In-106,2.74226975604,0.0039024839557643045,0.80794721,1.07638912597163,0.0,0.006635062633597164,0.0013349379988839966,0.0,0.0,0.0,0.0
474,In-106m,1.9148529870000002,0.0020162549739420736,0.9074389100000001,1.585989032238,0.0,0.0021981542451740537,0.0006895489933902614,0.0,0.0,0.0,0.0
475,In-107,1.1649771146160004,0.01208630681422387,0.353660034,0.31417639056368485,0.0,0.008005836049355073,0.0041387801640573796,0.0,0.0,0.0,0.0
476,In-108,3.653270175419999,0.013697983118685784,0.249436985,0.14721462315592462,0.0,0.010103667285826158,0.0046881362289351415,0.0,0.0,0.0,0.0
477,In-108m,2.20670978276,0.00811239564794481,0.55066382,0.697113859231224,0.0,0.002170798605616622,0.0027762124330848927,0.0,0.0,0.0,0.0
478,In-109,0.5787578748,0.01771145515350492,0.0476018473,0.016550539688423127,0.0,0.010812555947896705,0.006084746011794691,0.0,0.0,0.0,0.0
479,In-109m,0.6073305711,0.0011782099302320033,0.0,0.0,0.0,0.04119856162041801,0.0003930537769258187,0.0,0.0,0.0,0.0
480,In-110,3.0794458244260006,0.0175035770909357,0.000209640305,4.432772252599999e-05,0.0,0.006168148070280715,0.006008696765582827,0.0,0.0,0.0,0.0
481,In-110m,0.9403508552193004,0.006731729665643331,0.63116165,0.6238683050798998,0.0,0.002076634172451056,0.0023043089200920795,0.0,0.0,0.0,0.0
482,In-111,0.386115135,0.01999614328842822,0.0,0.0,0.0,0.027937086401859,0.006882611067516934,0.0,0.0,0.0,0.0
483,In-111m,0.468264,0.002297950439013286,0.0,0.0,0.0,0.06668367669743999,0.0007711854214574815,0.0,0.0,0.0,0.0
484,In-112,0.04185724696320001,0.0060357992962848175,0.21960633799999998,0.148807760637855,0.09415912,0.00014070594906611408,0.002065115535397654,0.0,0.0,0.0,0.0
485,In-112m,0.0204708832,0.01426718404282693,0.0,0.0,0.0,0.11669595387830001,0.004970080636055959,0.0,0.0,0.0,0.0
486,In-113m,0.2543686812,0.006261495988730711,0.0,0.0,0.0,0.13396823345018002,0.0021288484971167306,0.0,0.0,0.0,0.0
487,In-114,0.002209860506,8.667845362269175e-05,3.32496969e-05,6.441451928799999e-06,0.7739819444000001,3.1838662679550617e-06,2.968996369547778e-05,0.0,0.0,0.0,0.0
488,In-114m,0.07122092462900001,0.009191047846245786,0.0,0.0,0.0,0.14101676585910825,0.0039876863853694445,0.0,0.0,0.0,0.0
489,In-115,0.0,0.0,0.0,0.0,0.152568,0.0,0.0,0.0,0.0,0.0,0.0
490,In-115m,0.15418237823199998,0.008541205511921265,0.0,0.0,0.0138789474231571,0.15803588508286465,0.0029280321321929524,0.0,0.0,0.0,0.0
491,In-116m,2.4687973468755997,0.0002612788376075636,0.0,0.0,0.308434988770567,0.004275324456851818,8.196782615465952e-05,0.0,0.0,0.0,0.0
492,In-117,0.6910962839999999,0.002810952091586137,0.0,0.0,0.2451246643,0.02130000464616382,0.0008787657741668274,0.0,0.0,0.0,0.0
493,In-117m,0.08577574810590001,0.005227767317339335,0.0,0.0,0.34682199664444385,0.0857956369671603,0.001783751003392201,0.0,0.0,0.0,0.0
494,In-118m,2.7763489271040003,0.00014994059944871215,0.0,0.0,0.666298970728213,0.00447211832788898,4.683487905387823e-05,0.0,0.0,0.0,0.0
495,In-118,0.07782444,1.977001941853863e-06,0.0,0.0,1.879079678512456,8.834335431781276e-05,6.179764245638456e-07,0.0,0.0,0.0,0.0
496,In-119,0.76978127648,0.0003597604433439689,0.0,0.0,0.5932717332022399,0.018720876023477065,0.0027917946297827175,0.0,0.0,0.0,0.0
497,In-119m,0.06535275720700001,0.0006854233462965949,0.0,0.0,1.005043317543136,0.01591850103031028,0.0011789295023489905,0.0,0.0,0.0,0.0
498,In-121,0.9264228592814799,0.00019736966207645087,0.0,0.0,0.984758,0.002057718746192989,6.172929136333166e-05,0.0,0.0,0.0,0.0
499,In-121m,0.0535902495392,0.009877736295394972,0.0,0.0,1.5063344777255319,0.01933959433135489,0.003095672797313457,0.0,0.0,0.0,0.0
500,Ir-180,0.9597142617000002,0.03851082361161749,0.59726191,1.1484906813194,0.0,0.08675289168391896,0.00870016702922196,0.0,0.0,0.0,0.0
501,Ir-182,0.83312572806,0.04139486398025645,0.53758222,0.960838633443,0.0,0.07706085008979045,0.009510698187265606,0.0,0.0,0.0,0.0
502,Ir-183,1.0260311601552,0.0771555322064886,0.085676815,0.07480845690888227,0.0,0.060965206060660485,0.0158011469756942,0.0,0.0,0.0,0.0
503,Ir-184,1.7208216428400005,0.06546601992202869,0.178077368,0.207705844070942,0.0,0.09769417870242347,0.014009321530655629,0.0,0.0,0.0,0.0
504,Ir-185,0.7567677078500002,0.07712712281446256,0.0242120487,0.013870154720864798,0.0,0.08698814941180999,0.02192189526584764,0.0,0.0,0.0,0.0
505,Ir-186,1.5404267315195994,0.06679242271020458,0.05792696,0.0480153620014989,0.0,0.08381926923548749,0.013416606954548408,0.0,0.0,0.0,0.0
506,Ir-186m,1.1434941278865,0.04480975973067663,0.063969535,0.060725480104624,0.0,0.040814996323324845,0.00878374645031942,0.0,0.0,0.0,0.0
507,Ir-187,0.26509033058680004,0.06701339755097754,0.00034679423799999996,7.42715411273e-05,0.0,0.04117616256509373,0.015520780494204483,0.0,0.0,0.0,0.0
508,Ir-188,2.0350574474579997,0.0589769953581739,0.0033783743,0.00216307700421624,0.0,0.037655096734006285,0.011029375141213764,0.0,0.0,0.0,0.0
509,Ir-189,0.024991245966000004,0.05434176346935129,0.0,0.0,0.0,0.032105418989330926,0.01367259619277026,0.0,0.0,0.0,0.0
510,Ir-190,1.417224744912,0.05956894757888322,0.0,0.0,0.0,0.06295208775526953,0.01160996776696804,0.0,0.0,0.0,0.0
511,Ir-190m,2.6530125000000003e-08,0.00237292077354418,0.0,0.0,0.0,0.017633358794630002,0.006344086736486201,0.0,0.0,0.0,0.0
512,Ir-190n,0.007924060430365,0.049817023273531096,0.0,0.0,0.0,0.018905640583365108,0.010019125705776096,0.0,0.0,0.0,0.0
513,Ir-191m,0.0338060860251846,0.042630761569197706,0.0,0.0,0.0,0.08375834684092577,0.013317199043908799,0.0,0.0,0.0,0.0
514,Ir-192,0.8068050982203392,0.009687245954553088,0.0,0.0,0.17186377125199728,0.04392320527949958,0.0019098801805230508,0.0,0.0,0.0,0.0
515,Ir-192m,5.686119114324e-05,0.0028720133388452336,0.0,0.0,7.76877e-05,0.04739421681910435,0.006479310969980356,0.0,0.0,0.0,0.0
516,Ir-192n,0.0001495483395024,0.006423305264082331,0.0,0.0,0.0,0.148220648928709,0.01344066846602953,0.0,0.0,0.0,0.0
517,Ir-193m,3.618266946e-06,0.0026607417237311795,0.0,0.0,0.0,0.07129005443488,0.0063187211739237645,0.0,0.0,0.0,0.0
518,Ir-194,0.09044440033201004,0.0006333298091947785,0.0,0.0,0.8060936084602369,0.004244738885630998,0.000125865727066566,0.0,0.0,0.0,0.0
519,Ir-194m,2.3213850999999996,0.01251512946755238,0.0,0.0,0.055139713,0.08333134184103821,0.0036875850396607002,0.0,0.0,0.0,0.0
520,Ir-195,0.016705465614999998,0.042618402890372234,0.0,0.0,0.33044301,0.038431043740738,0.011470825772513802,0.0,0.0,0.0,0.0
521,Ir-195m,0.343165056817,0.03345262166408548,0.0,0.0,0.19168640965931,0.06005019056393439,0.008843758130089264,0.0,0.0,0.0,0.0
522,Ir-196,0.230835168,0.001363857019163916,0.0,0.0,1.15511284335269,0.018418135881037166,0.00024475366093591,0.0,0.0,0.0,0.0
523,Ir-196m,2.45080229472,0.0169017499756156,0.0,0.0,0.262116746516182,0.11564227275759727,0.0066875016845013005,0.0,0.0,0.0,0.0
524,K-38,2.17008830662,1.96239320235191e-06,1.0165680700000002,1.2106716898631826,0.0,2.9212257286567533e-05,1.3390015330946001e-05,0.0,0.0,0.0,0.0
525,K-40,0.15575555004,3.4655530327076754e-05,0.0009198,0.00022701240000000002,0.5212933942,4.4275765351746504e-06,0.00023603980080783,0.0,0.0,0.0,0.0
526,K-42,0.2786927842928,1.217447420206496e-08,0.0,0.0,1.43033446966,1.3368793217732325e-05,5.4597281782052e-08,0.0,0.0,0.0,0.0
527,K-43,0.9641480808092,5.297454718896247e-07,0.0,0.0,0.30943367559999996,0.0003070183813220842,2.3756017399995004e-06,0.0,0.0,0.0,0.0
528,K-44,2.3846402850919985,7.926320402804652e-08,0.0,0.0,1.4565779138854376,9.91533644889185e-05,3.5545697376157004e-07,0.0,0.0,0.0,0.0
529,K-45,1.8359498076020002,1.6718308974245223e-06,0.0,0.0,0.9954678666305301,0.0004557210176490046,7.4970822403634006e-06,0.0,0.0,0.0,0.0
530,K-46,2.8709649999999995,3.6758963260320307e-08,0.0,0.0,2.3160380792068,7.800676954887421e-05,1.648455585014e-07,0.0,0.0,0.0,0.0
531,Kr-74,0.2661061761999999,0.0030216475565590815,0.7888000399999999,0.57519032504473,0.0,0.022426436486693974,0.0030042057921272,0.0,0.0,0.0,0.0
532,Kr-75,0.3020034849,0.0018832296068391852,0.97609687,1.53176376549908,0.0,0.009750448035980684,0.0015156634314029797,0.0,0.0,0.0,0.0
533,Kr-76,0.4195478196000002,0.008101434859157423,0.0,0.0,0.0,0.008878098971184332,0.0065180087823681,0.0,0.0,0.0,0.0
534,Kr-77,0.20146643528199998,0.001794864624098079,0.83513752,0.665508245640144,0.0,0.007465965192580917,0.00146702709256596,0.0,0.0,0.0,0.0
